Movie_Title,Movie_ID,ListOfCertificate
How Stella Got Her Groove Back,120703,R
For Colored Girls,1405500,R
August: Osage County,1322269,R
The Secret Life of Bees,416212,PG-13
Autumn in New York,174480,PG-13
Sky Captain and the World of Tomorrow,346156,PG
Mars Attacks!,116996,PG-13
Head of State,325537,PG-13
It Could Happen to You,110167,PG
St. Elmo's Fire,90060,R
All That Jazz,78754,R
Bedazzled,230030,PG-13
Wild,2305051,R
Junior,110216,PG-13
Rear Window,47396,PG
The Getaway,68638,PG
Best Friends,83641,PG
The Heartbreak Kid,408839,R
The Brave One,476964,R
Bounce,186894,PG-13
My Favorite Martian,120764,PG
Kiss of the Dragon,271027,R
Just Cause,113501,R
Notorious,472198,R
The Apple Dumpling Gang,72653,G
Risen,3231054,PG-13
Matchstick Men,325805,PG-13
The Family,2404311,R
16 Blocks,450232,PG-13
Uptown Girls,263757,PG-13
Carlito's Way,106519,R
That's My Boy,1232200,R
Clockstoppers,157472,PG
State of Play,473705,PG-13
The Boy,3882082,PG-13
The Theory of Everything,2980516,PG-13
The Island,399201,PG-13
Taps,83169,PG
Dirty Harry,66999,R
Mortal Kombat: Annihilation,119707,PG-13
In the Bedroom,247425,R
Alpha,4244998,PG-13
What a Girl Wants,286788,PG
The Pink Panther 2,838232,PG
The Greatest Show on Earth,44672,
The Robe,46247,
Set It Off,117603,R
Walking with Dinosaurs 3D,1762399,PG
Derailed,398017,R
Drive,780504,R
Hanging Up,162983,PG-13
Step Up Revolution,1800741,PG-13
Mile 22,4560436,R
Dragon: The Bruce Lee Story,106770,PG-13
The Hot Chick,302640,PG-13
Deck the Halls,790604,PG
Pan,3332064,PG
Commando,88944,R
Fletch Lives,97366,PG
Ouija: Origin of Evil,4361050,PG-13
Star Wars: The Clone Wars,1185834,PG
K-19: The Widowmaker,267626,PG-13
The Doors,101761,R
For Love of the Game,126916,PG-13
The Number 23,481369,R
Carrie,1939659,R
Honeymoon in Vegas,104438,PG-13
Thoroughly Modern Millie,62362,G
Little Darlings,81060,R
Frankenweenie,1142977,PG
Malibu's Most Wanted,328099,PG-13
The Flintstones in Viva Rock Vegas,158622,PG
Inferno,3062096,PG-13
Texas Chainsaw,1572315,R
Monster,340855,R
Adventures in Babysitting,92513,PG-13
Like Father Like Son,93418,PG-13
The Favourite,5083738,R
Eternal Sunshine of the Spotless Mind,338013,R
The Foreigner,1615160,R
Hot Pursuit,2967224,PG-13
Courageous,1630036,PG-13
Jack Frost,141109,PG
Man on the Moon,125664,R
Hawaii,60491,
Concussion,3322364,PG-13
Forbidden Empire,1224378,
Thirteen Days,146309,PG-13
Black Knight,265087,PG-13
Street Fighter,111301,PG-13
Fireproof,1129423,PG
2016: Obama's America,2247692,PG
Semi-Pro,839980,R
Heroes,76138,PG
Pay It Forward,223897,PG-13
I Spy,297181,PG-13
The Spy Who Dumped Me,6663582,R
The Constant Gardener,387131,R
Devil,1314655,PG-13
Flags of Our Fathers,418689,R
The Turning Point,76843,PG
R.I.P.D.,790736,PG-13
Marmaduke,1392197,PG
Muppet Treasure Island,117110,G
Dying Young,101787,R
Don't Breathe 2,6246322,R
The Gambler,2039393,R
Nell,110638,PG-13
Doubt,918927,PG-13
The Punisher,330793,R
Because of Winn-Dixie,317132,PG
The 13th Warrior,120657,R
Taking Lives,364045,R
Coming Home,77362,R
Return to Me,122459,PG
Tommy Boy,114694,PG-13
When in Rome,1185416,PG-13
Driven,132245,PG-13
Dreamer,418647,PG
Annihilation,2798920,R
Hereafter,1212419,PG-13
The Last House on the Left,844708,R
Team America: World Police,372588,R
Balls of Fury,424823,PG-13
The Joy Luck Club,107282,R
Drillbit Taylor,817538,PG-13
Bad News Bears,408524,PG-13
Psycho,54215,"R,M"
Paper Towns,3622592,PG-13
Metro,119664,R
Isle of Dogs,5104604,PG-13
Cellular,337921,PG-13
Scary Movie V,795461,PG-13
Copycat,112722,R
The Shadow,111143,PG-13
House of Wax,397065,R
Mr. Magorium's Wonder Emporium,457419,G
The Accused,94608,R
Robin Hood,70608,G
Seven Wonders of the World,49744,
What's the Worst That Could Happen?,161083,PG-13
How to Be a Latin Lover,4795124,PG-13
Final Fantasy: The Spirits Within,173840,PG-13
The Lawnmower Man,104692,R
Analyze That,289848,R
Stealth,382992,PG-13
Fist Fight,3401882,R
Leatherheads,379865,PG-13
Cold Pursuit,5719748,R
Side Effects,2053463,R
The Great Muppet Caper,82474,G
The Adventures of the Wilderness Family,72610,G
Beverly Hills Ninja,118708,PG-13
Monster's Ball,285742,R
Daddy's Little Girls,778661,PG-13
Bustin' Loose,82121,R
Eddie,116168,PG-13
Zack and Miri Make a Porno,1007028,R
The Eye,406759,PG-13
Adrift,6306064,PG-13
Scott Pilgrim vs. the World,446029,PG-13
Nick and Norah's Infinite Playlist,981227,PG-13
A History of Violence,399146,R
"Good Night, and Good Luck.",433383,PG
She's Out of My League,815236,R
Chappie,1823672,R
Little Big Man,65988,"GP,PG-13"
Rob Roy,114287,R
United 93,475276,R
One Hour Photo,265459,R
Major League II,110442,PG
Super Troopers 2,859635,R
Superstar,167427,PG-13
Chef,2883512,R
Delivery Man,2387559,PG-13
Predator 2,100403,R
Young Doctors in Love,84938,R
Dogma,120655,R
3 Days to Kill,2172934,PG-13
Mirrors,790686,R
The Legend of Bagger Vance,146984,PG-13
Dragon Ball Super: Broly,7961060,PG
Murphy's Romance,89643,PG-13
Kidnap,1458169,R
Exorcist II: The Heretic,76009,R
I Love Trouble,110093,PG
Robin Hood,4532826,PG-13
The Princess Bride,93779,PG
Ryan's Daughter,66319,"R,GP"
The Bank Job,200465,R
The Gods Must Be Crazy,80801,PG
Sophie's Choice,84707,R
Road House,98206,R
Revenge of the Nerds II: Nerds in Paradise,93857,PG-13
Point of No Return,107843,R
Dragonfly,259288,PG-13
Free Willy 2: The Adventure Home,113114,PG
Daybreakers,433362,R
Elizabeth,127536,R
"Hail, Caesar!",475290,PG-13
Jay and Silent Bob Strike Back,261392,R
Double Impact,101764,R
Ghost Ship,288477,R
Space Chimps,482603,G
When the Game Stands Tall,2247476,PG
Riding in Cars with Boys,200027,PG-13
Being There,78841,PG
Blown Away,109303,R
Bad Company,280486,PG-13
The Art of War,160009,R
How Do You Know,1341188,"R,PG-13"
The Stepfather,814335,PG-13
Rent,294870,PG-13
3 Ninjas,103596,PG
The Object of My Affection,120772,R
The Last Picture Show,67328,R
The Mechanic,472399,R
Priest,822847,PG-13
Romy and Michele's High School Reunion,120032,R
The Rose,79826,R
Nanny McPhee Returns,1415283,PG
Child's Play,8663516,R
Fort Apache the Bronx,82402,R
Zathura: A Space Adventure,406375,PG
Fools Rush In,119141,PG-13
Easy Money,85470,R
Shoot to Kill,96098,R
Spice World,120185,PG
The Shawshank Redemption,111161,R
Confessions of a Teenage Drama Queen,361467,PG
Bless the Child,163983,R
A Man for All Seasons,60665,G
The Crocodile Hunter: Collision Course,305396,PG
High Road to China,85678,PG
The Nut Job 2: Nutty by Nature,3486626,PG
The Carpetbaggers,57917,PG
Stop! Or My Mom Will Shoot,105477,PG-13
Employee of the Month,424993,PG-13
Garfield: A Tail of Two Kitties,455499,PG
Child's Play 2,99253,R
House Calls,77699,PG
Mr. Brooks,780571,R
Brothers,765010,R
The Out-of-Towners,129280,PG-13
Swimfan,283026,PG-13
Final Analysis,104265,R
The Uninvited,815245,PG-13
We Own the Night,498399,R
Hoosiers,91217,PG
Carnal Knowledge,66892,R
The Last Witch Hunter,1618442,PG-13
Florence Foster Jenkins,4136084,PG-13
Desperately Seeking Susan,89017,PG-13
Now and Then,114011,PG-13
Love & Basketball,199725,PG-13
Memphis Belle,100133,PG-13
The Brothers,250274,R
Friday,113118,R
My Life,107630,PG-13
Poetic Justice,107840,R
Do the Right Thing,97216,R
Hannibal Rising,367959,R
The Finest Hours,2025690,PG-13
Saw VI,1233227,R
Cadillac Man,99204,R
The Island of Dr. Moreau,116654,PG-13
Oculus,2388715,R
Internal Affairs,99850,R
Superhero Movie,426592,PG-13
Winnie the Pooh,1449283,G
In Like Flynn,5303442,R
The Host,1517260,PG-13
Baby Boom,92605,PG
Event Horizon,119081,R
Prizzi's Honor,89841,R
Overboard,93693,PG
Bio-Dome,115683,PG-13
The Best of Me,1972779,PG-13
Garden State,333766,R
The Other Boleyn Girl,467200,PG-13
Eye for an Eye,116260,R
Zombieland: Double Tap,1560220,R
Ricki and the Flash,3623726,PG-13
Elizabethtown,368709,PG-13
Glory,97441,"R,PG"
Resident Evil: The Final Chapter,2592614,R
Going in Style,79219,PG
Hell or High Water,2582782,R
xXx: State of the Union,329774,PG-13
One Missed Call,479968,PG-13
Stick It,430634,PG-13
Magic,77889,R
Chariots of the Gods,65702,G
Demetrius and the Gladiators,46899,
Howards End,104454,PG
The Adventures of Rocky & Bullwinkle,131704,PG
The World's End,1213663,R
Searching,7668870,PG-13
That Awkward Moment,1800246,R
The Descent,435625,R
Cinerama Holiday,47939,
North Dallas Forty,79640,R
The Exorcist III,99528,R
Modern Problems,82763,PG
Ramona and Beezus,493949,G
Jacob's Ladder,99871,R
A Man Apart,266465,R
Blood Work,309377,R
The Wrestler,1125849,R
Micki + Maude,87718,PG-13
Necessary Roughness,102517,PG-13
Freaky Friday,76054,G
Overcomer,8186318,PG
The House,4481514,R
Mimic,119675,R
All About the Benjamins,278295,R
A Nightmare on Elm Street,87800,R
Serenity,379786,PG-13
The Art of Racing in the Rain,1478839,PG
Halloween II,82495,R
Memento,209144,R
Her,1798709,R
W.,1175491,PG-13
Captain Corelli's Mandolin,238112,R
The Muppets Take Manhattan,87755,G
Funny Farm,95188,PG
Jonah: A VeggieTales Movie,298388,G
Jumpin' Jack Flash,91306,R
The Mist,884328,R
Billy Madison,112508,PG-13
In the Name of the Father,107207,R
Little Man Tate,102316,PG
Peyton Place,50839,
Ernest Goes to Jail,99512,PG
In the Heart of the Sea,1390411,PG-13
The Wood,161100,R
Grindhouse,462322,R
Midnight in the Garden of Good and Evil,119668,R
Wyatt Earp,111756,PG-13
Navy Seals,100232,R
Alpha and Omega,1213012,PG
Against All Odds,86859,R
Winchester,1072748,PG-13
The Cutting Edge,104040,PG
Moscow on the Hudson,87747,R
Problem Child 2,102719,PG-13
All the Money in the World,5294550,R
Escape Plan,1211956,R
The Reaping,444682,R
The Morning After,91554,R
The Witch,4263482,R
Killer Elite,1448755,R
Sparkle,1876451,PG-13
15 Minutes,179626,R
Lucky Lady,73317,PG
The Strangers: Prey at Night,1285009,R
Elektra,357277,PG-13
Downsizing,1389072,R
The Emerald Forest,89087,R
Sling Blade,117666,R
Don Jon,2229499,R
Jesus Christ Superstar,70239,G
Fly Away Home,116329,PG
Unleashed,342258,R
Fargo,116282,R
Sicko,386032,PG-13
On the Basis of Sex,4669788,PG-13
Coral Reef Adventure,270291,
Fearless,446059,PG-13
FernGully: The Last Rainforest,104254,G
Air Bud,118570,PG
The Other Side of Midnight,76507,R
Summer Rental,90098,"PG-13,PG"
Operation Dumbo Drop,114048,PG
Leap!,2261287,PG
Ghost Dad,99654,PG
The Best Years of Our Lives,36868,
Two of a Kind,86494,PG
Some Kind of Hero,83107,R
The Owl and the Pussycat,66195,"R,PG"
Sixteen Candles,88128,PG
Good Burger,119215,PG
Santa Claus: The Movie,89961,PG
Tom and Huck,112302,PG
Beyond and Back,77229,G
Striking Distance,108238,R
An Inconvenient Truth,497116,PG
Weird Science,90305,PG-13
Graduation Day,82467,R
The Flamingo Kid,87265,PG-13
Corky Romano,250310,PG-13
From Paris with Love,1179034,R
Perfect Stranger,457433,R
Observe and Report,1197628,R
American Gigolo,80365,R
The Russia House,100530,R
An Unmarried Woman,78444,R
Fighting with My Family,6513120,PG-13
House of Wax,45888,GP
The Long Riders,81071,R
Bulletproof Monk,245803,PG-13
The Program,107889,R
The Players Club,119905,R
Constellation,315431,PG-13
Fighting,1082601,PG-13
Transcendence,2209764,PG-13
Whiskey Tango Foxtrot,3553442,R
Stay Alive,441796,PG-13
Sanctum,881320,R
Match Point,416320,R
The Iron Giant,129167,PG
Piglet's Big Movie,323642,G
Benny & Joon,106387,PG
Vicky Cristina Barcelona,497465,PG-13
Monte Carlo,1067774,PG
License to Drive,95519,PG-13
City by the Sea,269095,R
Fame,1016075,PG
In Search of Historic Jesus,80919,G
Magnolia,175880,R
Hitman: Agent 47,2679042,R
My Bodyguard,81207,PG
War,499556,R
The Warriors,80120,R
Lucky Number Slevin,425210,R
The Incredible Burt Wonderstone,790628,PG-13
My Super Ex-Girlfriend,465624,PG-13
Captain Ron,103924,PG-13
The Black Dahlia,387877,R
Babylon A.D.,364970,PG-13
Much Ado About Nothing,107616,PG-13
"Lt. Robin Crusoe, U.S.N.",60640,G
The French Lieutenant's Woman,82416,R
My Tutor,85980,R
Thunderheart,105585,R
Pure Luck,102729,PG
A Lot Like Love,391304,PG-13
Only the Lonely,102598,PG-13
The First Power,99578,R
My Little Pony: The Movie,4131800,PG
The Postman,110877,PG
Hellboy,2274648,R
Love Don't Cost a Thing,337592,PG-13
Billy Elliot,249462,"R,PG-13"
Old Yeller,50798,G
Joy Ride,206314,R
Victor Victoria,84865,PG
Friday the 13th: A New Beginning,89173,R
Mary Shelley's Frankenstein,109836,R
The Three Musketeers,72281,PG
Death Wish,71402,R
Black and Blue,7390646,R
Cousins,97116,PG-13
Lock Up,97770,R
The Medallion,288045,PG-13
Rough Night,4799050,R
Son of Flubber,57518,G
Don Juan DeMarco,112883,PG-13
Darkness,273517,"R,PG-13"
Quigley Down Under,102744,PG-13
When a Stranger Calls,80130,R
The Place Beyond the Pines,1817273,R
Cold Creek Manor,331468,R
A Very Brady Sequel,118073,PG-13
The Adventures of Ford Fairlane,98987,R
The Darkest Hour,1093357,PG-13
Tough Guys,92105,PG
Rhinestone,88001,PG
Toys,105629,PG-13
Psycho,155975,R
Battlefield Earth,185183,PG-13
Urban Legends: Final Cut,192731,R
The Freshman,99615,PG
The Last Mimzy,768212,PG
The Book Thief,816442,PG-13
The Right Stuff,86197,PG
Married to the Mob,95593,R
The Way Way Back,1727388,PG-13
"Oh, God! You Devil",87835,PG
Just Wright,1407061,PG
Reality Bites,110950,PG-13
Looney Tunes: Back in Action,318155,PG
Aloha,1243974,PG-13
Flicka,434215,PG
Fantastic Mr. Fox,432283,PG
Van Wilder,283111,R
Iron Will,110157,PG
The Air Up There,109067,PG
Flight of the Phoenix,377062,PG-13
Phantom Thread,5776858,R
Ragtime,82970,PG
Creepshow,83767,R
Madhouse,100087,PG-13
Punchline,95927,R
Antwone Fisher,168786,PG-13
The Wiz,78504,G
Weekend Pass,88385,R
F/X2,101846,PG-13
47 Meters Down: Uncaged,7329656,PG-13
Tales from the Crypt: Demon Knight,114608,R
The Groove Tube,71583,"R,X"
Gamer,1034032,R
Porky's Revenge,89826,R
SuperFly,7690670,R
Top Secret!,88286,PG
The Final Conflict,82377,R
Chain Reaction,115857,PG-13
The Circle,4287320,PG-13
F/X,89118,R
Keanu,4139124,R
The Invisible,435670,PG-13
A Christmas Story,85334,PG
The Great Waldo Pepper,73075,PG
Diary of a Wimpy Kid: The Long Haul,6003368,PG
Boys and Girls,204175,PG-13
The Man from Snowy River,84296,PG
Speechless,111256,PG-13
Cat Ballou,59017,
Mad Money,951216,PG-13
The In-Laws,314786,PG-13
The Glimmer Man,116421,R
Multiplicity,117108,PG-13
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,116126,R
Juice,104573,R
Big Miracle,1430615,PG
My Favorite Year,84370,PG
UglyDolls,1946502,PG
Dracula,79073,R
Homefront,2312718,R
The NeverEnding Story,88323,PG
"Corrina, Corrina",109484,PG
A Force of One,79168,PG
Secret in Their Eyes,1741273,PG-13
The People vs. Larry Flynt,117318,R
Baahubali 2: The Conclusion,4849438,
Appaloosa,800308,R
Another Stakeout,106292,PG-13
City Hall,115907,R
Six Pack,84690,PG
I Am Curious (Yellow),61834,X
Country Strong,1555064,PG-13
Astro Boy,375568,PG
The Life of David Gale,289992,R
8 Seconds,109021,PG-13
The Serpent and the Rainbow,96071,R
Nine Lives,4383594,PG
Reign Over Me,490204,R
Summer Catch,234829,PG-13
Tucker: The Man and His Dream,96316,PG
Skin Deep,98343,R
Man of the House,331933,PG-13
Broken City,1235522,R
"Same Time, Next Year",78199,PG
The Pledge,237572,R
The Hospital,67217,"GP,PG-13"
Gone Fishin',119214,PG
Color of Night,109456,R
The Principal,93780,R
Dad,97142,PG
Young Sherlock Holmes,90357,PG-13
Mommie Dearest,82766,"R,PG"
"I, Frankenstein",1418377,PG-13
Waitress,473308,PG-13
The Professionals,60862,"GP,PG-13"
Johnny Mnemonic,113481,R
Remember Me,1403981,PG-13
Hart's War,251114,R
Race,3499096,PG-13
The Four Musketeers: Milady's Revenge,73012,PG
The Bad News Bears in Breaking Training,75718,PG
Mother,117091,PG-13
Blaze,96943,R
Tuck Everlasting,283084,PG
Species II,120841,R
Jonas Brothers: The 3D Concert Experience,1229827,G
Martin Lawrence Live: Runteldat,327036,R
The Secret World of Arrietty,1568921,G
Friday the 13th Part VII: The New Blood,95179,R
Beerfest,486551,R
Willard,67991,"GP,PG"
My Best Friend's Girl,1046163,R
House Party 2,102065,R
Best Defense,86955,R
Michael Jordan to the Max,245280,
Blame It on Rio,86973,R
Anywhere But Here,149691,PG-13
The Ninth Gate,142688,R
Her Alibi,97500,PG
Becoming Jane,416508,"PG-13,PG"
Casualties of War,97027,R
Best in Show,218839,PG-13
The Reivers,64886,"M,PG-13"
Year of the Dragon,90350,R
The Choice,3797868,PG-13
Eye in the Sky,2057392,R
The Fox,62990,"R,PG"
Pillow Talk,53172,
The Believers,92632,R
The Upside of Anger,365885,R
Across the Great Divide,75629,G
Still Alice,3316960,PG-13
Suspect,94082,R
Macon County Line,71788,R
Harold & Kumar Go to White Castle,366551,R
Next,435705,PG-13
The Last Castle,272020,R
Love Affair,110391,PG-13
Crimes and Misdemeanors,97123,PG-13
Simon Birch,124879,PG
Sugar Hill,107079,R
Posse,107863,R
Fright Night,1438176,R
Paranormal Activity: The Ghost Dimension,2473510,R
The Four Feathers,240510,"R,PG-13"
Walk Hard: The Dewey Cox Story,841046,R
A Touch of Class,70819,PG
That Darn Cat,120317,PG
Good Guys Wear Black,79227,PG
Babe: Pig in the City,120595,"PG,G"
North Country,395972,R
127 Hours,1542344,R
Only the Brave,3829920,PG-13
Quartet,1441951,PG-13
Prophecy,79758,PG
Into the Wild,758758,R
The Big Green,112499,PG
EuroTrip,356150,R
The Perks of Being a Wallflower,1659337,PG-13
Mr. Holmes,3168230,PG
Steve Jobs,2080374,R
Halloween 4: The Return of Michael Myers,95271,R
Show Dogs,5691024,PG
The Rage: Carrie 2,144814,R
The Delta Force,90927,R
Bears,2458776,G
Bad Santa 2,1798603,R
The Day of the Locust,72848,R
Mother!,5109784,R
For Whom the Bell Tolls,35896,
School for Scoundrels,462519,PG-13
Going the Distance,1322312,R
Bad Times at the El Royale,6628394,R
Honeysuckle Rose,80888,PG
Punch-Drunk Love,272338,R
Dark Skies,2387433,PG-13
Addicted,2205401,R
Murder in the First,113870,R
Chappaquiddick,5270948,PG-13
Disturbing Behavior,134619,R
Battle Cry,47860,
The Ruins,963794,R
The Curse of Frankenstein,50280,
W.W. and the Dixie Dancekings,73878,PG
The Zookeeper's Wife,1730768,PG-13
White Palace,103251,R
Angel,86896,R
Klute,67309,R
Dope,3850214,R
The Big Lebowski,118715,R
Sorry to Bother You,5688932,R
Lassiter,87589,R
Empire,262396,R
Father Figures,1966359,R
Win a Date with Tad Hamilton!,335559,PG-13
Notes on a Scandal,465551,R
A Mighty Wind,310281,PG-13
Small Time Crooks,196216,PG
For Keeps?,95169,PG-13
The Falcon and The Snowman,87231,R
Seed of Chucky,387575,R
Diabolique,116095,R
Ghosts of the Abyss,297144,"PG,G"
Pet Sematary II,105128,R
Fled,116320,R
Rushmore,128445,R
Kung Fu Hustle,373074,R
Freejack,104299,R
Eastern Promises,765443,R
Von Ryan's Express,59885,
Annapolis,417433,PG-13
Sidekicks,105402,PG
Safe,1656190,R
Center Stage,210616,PG-13
Angel Heart,92563,"R,X"
To Rome with Love,1859650,R
Hellraiser: Bloodline,116514,R
Blink,109297,R
Catch That Kid,337917,PG
New in Town,1095174,"PG-13,PG"
Shaft,67741,R
Lost Souls,160484,R
The Motorcycle Diaries,318462,R
The Frighteners,116365,R
Sinbad and the Eye of the Tiger,76716,G
Valley Girl,86525,R
Oliver!,63385,G
The Kid Who Would Be King,6811018,PG
Detroit,5390504,R
Andre,109120,PG
Dead Silence,455760,R
Rebound,376108,PG
Go,139239,R
Lightning Jack,110353,PG-13
Flatliners,2039338,PG-13
Supercop,104558,R
Death Warrant,99385,R
Georgy Girl,60453,
Crossing Delancey,94921,PG
Chances Are,97044,PG
Elizabeth: The Golden Age,414055,PG-13
Swing Vote,1027862,PG-13
21 Grams,315733,R
An American Haunting,429573,PG-13
Going My Way,36872,
Howard the Duck,91225,PG
Young Adult,1625346,R
The Whole Ten Yards,327247,PG-13
Tales from the Darkside: The Movie,100740,R
A Simple Plan,120324,R
That Old Feeling,120318,PG-13
Burglar,92710,R
White Oleander,283139,PG-13
Monkey Trouble,110557,PG
The Cowboys,68421,"GP,PG"
Defending Your Life,101698,PG
Mortal Engines,1571234,PG-13
Big Jake,66831,"GP,PG-13,G"
Forever My Girl,4103724,PG
Marie Antoinette,422720,PG-13
Caveman,82146,PG
Billy Bathgate,101453,R
Across the Sea of Time,112286,G
The Single Moms Club,2465140,PG-13
Armored,913354,PG-13
Forever Amber,39391,
Our Man Flint,59557,
Breakout,72737,PG
The Devil and Max Devlin,82263,PG
Confessions of a Dangerous Mind,270288,R
O,184791,R
The Raven,1486192,R
Adventureland,1091722,R
Devil in a Blue Dress,112857,R
The Transporter Refueled,2938956,PG-13
The Day of the Jackal,69947,PG
Above the Rim,109035,R
Kung Pow: Enter the Fist,240468,PG-13
She's Having a Baby,96094,PG-13
Westworld,70909,PG
Late Night,6107548,R
A Perfect Getaway,971209,R
The Thirteenth Floor,139809,R
Corvette Summer,77372,PG
All the Pretty Horses,149624,PG-13
Legend,89469,PG
The Ghost Writer,1139328,PG-13
In America,298845,PG-13
Switch,103016,R
A Beautiful Planet,2800050,G
My Boss's Daughter,270980,"R,PG-13"
Continental Divide,82200,PG
Highlander II: The Quickening,102034,R
View from the Top,264150,PG-13
Happily N'Ever After,308353,PG
Killer Klowns from Outer Space,95444,PG-13
The French Connection,67116,R
Loser,217630,PG-13
Revenge,100485,R
Life as a House,264796,R
